index, score
194, 2.1212080980603787e-07
195, 3.424527676543221e-06
196, 1.335162806981316e-07
197, 1.6164394764928147e-05
198, 9.877636841792992e-08
199, 2.0495508579188026e-06
200, 7.663153155590408e-06
201, 7.663153155590408e-06
202, 4.339649990470207e-07
203, 2.1061082122741936e-07
204, 4.35702133927407e-07
205, 9.129952331932145e-07
206, 6.063426098990021e-07
207, 4.272671867511235e-05
208, 4.272671867511235e-05
209, 2.18164899479234e-07
210, 1.6164394764928147e-05
211, 1.3982261748424207e-07
212, 8.342988877529933e-08
213, 3.087378956934117e-07
214, 2.65857721615248e-07
215, 0.7798227667808533
216, 3.2453570497636974e-07
217, 3.0313647584989667e-05
218, 0.8377112746238708
219, 3.1461036087421235e-06
220, 0.7579752206802368
221, 2.368258492424502e-06
222, 7.663153155590408e-06
223, 1.3334405366549618e-06
224, 2.954131196020171e-05
225, 7.409023083937427e-08
226, 5.140481334819924e-06
227, 1.5009497928986093e-06
228, 0.7624656558036804
229, 4.927255190523283e-07
230, 1.4437412119150395e-06
231, 2.6698786314227618e-05
232, 1.353697172135071e-07
233, 0.8045994639396667
234, 2.906897975663014e-07
235, 3.179279417508951e-07
236, 8.270156826029051e-08
237, 4.465489382710075e-06
238, 6.175496878313425e-07
239, 1.3731284980167402e-06
240, 0.7272561192512512
241, 0.9375665783882141
242, 6.856460095150396e-05
243, 1.632693738429225e-06
244, 1.3138803296897095e-05
245, 8.617425919510424e-06
246, 3.747278753962746e-07
247, 0.7927879095077515
248, 1.0337401363358367e-05
249, 2.1178507836339122e-07
250, 4.6781121909589274e-07
251, 1.632693738429225e-06
252, 4.591522539953985e-08
253, 1.1893443115695845e-05
254, 2.9898544084971945e-07
255, 3.424527676543221e-06
256, 3.2856123652891256e-06
257, 2.6819850518222665e-07
258, 0.711301863193512
259, 8.303895810968243e-06
260, 6.2585882005805615e-06
261, 7.0049827627372e-06
262, 2.3817473504550435e-07
263, 0.9004655480384827
264, 4.00313012960396e-07
265, 3.04511019066922e-07
266, 2.358064875807031e-06
267, 1.9027702080620656e-07
268, 0.6959145665168762
269, 1.4869709957565647e-05
270, 8.55469534144504e-06
271, 8.234906999859959e-06
272, 1.1630513085947314e-07
273, 2.1506770281121135e-05
274, 1.306036779169517e-06
275, 5.842431164637674e-06
276, 0.726507842540741
277, 2.526772959754453e-07
278, 0.6725282073020935
279, 3.119336179224774e-05
280, 6.2331182562047616e-06
281, 1.6246046925516566e-06
282, 4.272671867511235e-05
283, 4.5077308641339187e-07
284, 2.4739907189541555e-07
285, 4.2622777982614934e-05
286, 1.012618042750546e-07
287, 9.867925427897717e-07
288, 8.044091259762354e-08
289, 2.0623511431949737e-07
290, 7.326208333324757e-07
291, 0.7396652102470398
292, 6.908732643751136e-07
293, 8.189805953406903e-07
294, 1.5435356544912793e-05
295, 1.032634031616908e-06
296, 3.174541416228749e-05
297, 1.108360356738558e-05
298, 6.1846699281886686e-06
299, 0.7575910091400146
300, 1.380059444500148e-07
301, 4.440272732608719e-06
302, 1.8477665264526877e-07
303, 0.9252520799636841
304, 9.006399750433047e-07
305, 4.5955198402225506e-07
306, 5.626504389510956e-06
307, 1.108360356738558e-05
308, 1.3016045841141022e-07
309, 5.716713644687843e-07
310, 2.1061082122741936e-07
311, 1.108360356738558e-05
312, 4.995654876438493e-07
313, 0.7212886810302734
314, 2.8888498491141945e-06
315, 6.297693744272692e-07
316, 5.159988063496712e-07
317, 4.4560763967638195e-07
318, 1.632693738429225e-06
319, 9.947383716735203e-08
320, 2.8888498491141945e-06
321, 3.5019002098124474e-05
322, 1.0847469411601196e-07
323, 9.811155905481428e-07
324, 2.1105570340296254e-06
325, 1.1042424574725374e-07
326, 1.3731284980167402e-06
327, 1.67296218478441e-06
328, 9.129952331932145e-07
329, 1.991607859963551e-05
330, 9.992495506594423e-07
331, 3.988620633776918e-08
332, 7.281876150955213e-06
333, 2.3817473504550435e-07
334, 0.7276355624198914
335, 2.6260845515935216e-06
336, 6.2005751715332735e-06
337, 1.632693738429225e-06
338, 3.157230594297289e-06
339, 7.071833465488453e-07
340, 0.8040457963943481
341, 3.1278159440262243e-06
342, 3.1889422302811e-07
343, 7.610855732309574e-07
344, 4.387805802252842e-06
345, 6.87728461343795e-05
346, 0.7440105676651001
347, 3.1278159440262243e-06
348, 3.8010898606444243e-06
349, 0.9317419528961182
350, 3.424527676543221e-06
351, 3.7078077639307594e-06
352, 5.2172413234075066e-06
353, 0.7213441133499146
354, 0.6960093975067139
355, 2.358064875807031e-06
356, 8.152441296260804e-05
357, 2.3817473504550435e-07
358, 1.768800757417921e-06
359, 7.281876150955213e-06
360, 0.7082870006561279
361, 2.6819671461453254e-07
362, 3.8320422390825115e-06
363, 4.87932120449841e-05
364, 9.319725791101519e-07
365, 0.7264887690544128
366, 8.872507351043168e-06
367, 8.152441296260804e-05
368, 1.7237283600479714e-06
369, 0.6831135153770447
370, 8.52893649039288e-08
371, 4.1512277675792575e-05
372, 2.623452564876061e-05
373, 2.125550963683054e-06
374, 4.309541509428527e-06
375, 0.8449742794036865
376, 2.1904008917772444e-07
377, 1.3635924915433861e-05
378, 2.40818349084293e-06
379, 4.2696939317465876e-07
380, 0.7942965626716614
381, 5.626877168651845e-07
382, 6.725545972585678e-06
383, 2.6322250050725415e-06
384, 0.9328579306602478
385, 7.663153155590408e-06
386, 1.632693738429225e-06
387, 1.9763312764098373e-07
388, 3.3776398140616948e-06
389, 4.214215607589722e-07
390, 0.8377112746238708
391, 0.7833050489425659
392, 4.9081627366831526e-05
393, 3.639014778400451e-07
394, 7.281876150955213e-06
395, 1.6164394764928147e-05
396, 4.272671867511235e-05
397, 1.3240899079391966e-06
398, 1.5552611785096815e-06
399, 1.6164394764928147e-05
400, 4.272671867511235e-05
401, 3.169912474731973e-07
402, 0.649833619594574
403, 0.7764037251472473
404, 1.019023102344363e-06
405, 2.732990878939745e-06
406, 8.541945817341912e-08
407, 5.674482395079394e-07
408, 0.7050191760063171
409, 4.132466983719496e-06
410, 2.155072564846705e-07
411, 3.487096478238527e-07
412, 1.632693738429225e-06
413, 1.2146250810474157e-05
414, 1.3129358933383628e-07
415, 7.237273393911892e-07
416, 1.8819208946752042e-07
417, 1.4555033658325556e-06
418, 4.927255190523283e-07
419, 0.7484252452850342
420, 1.6095786747882812e-07
421, 9.460326282351161e-07
422, 0.762381374835968
423, 2.125550963683054e-06
424, 4.761825209698145e-07
425, 6.296087576629361e-06
426, 0.8870454430580139
427, 0.7095792889595032
428, 1.6095786747882812e-07
429, 3.424527676543221e-06
430, 1.8505882337649382e-07
431, 2.3817473504550435e-07
432, 0.7652832269668579
433, 0.7243871688842773
434, 9.129952331932145e-07
435, 2.0958797904313542e-05
436, 2.84009871620583e-07
437, 5.270998570949814e-08
438, 1.4570552593795583e-05
439, 5.784023960586637e-05
440, 1.2829774505007663e-06
441, 9.992495506594423e-07
442, 2.0495508579188026e-06
443, 2.40818349084293e-06
444, 0.7500287294387817
445, 1.6459952121294918e-06
446, 7.610855732309574e-07
447, 4.5628149791809847e-07
448, 1.1514028301462531e-05
449, 7.419098892569309e-06
450, 1.5004339729784988e-05
451, 1.8994858237419976e-06
452, 2.1904008917772444e-07
453, 1.3138803296897095e-05
454, 5.159988063496712e-07
455, 5.842431164637674e-06
456, 0.6491149663925171
457, 1.8895740367952385e-06
458, 1.3635924915433861e-05
459, 2.6314082788303494e-05
460, 0.9477307200431824
461, 0.9268923997879028
462, 0.6572099924087524
463, 0.8217317461967468
464, 2.0180304716177488e-07
465, 3.487096478238527e-07
466, 0.7369697093963623
467, 1.5376394912891556e-07
468, 1.1583463219722034e-06
469, 1.4437412119150395e-06
470, 2.2168738723848946e-05
471, 0.7953949570655823
472, 5.439026153908344e-07
473, 2.9347526719902817e-07
474, 6.2585882005805615e-06
475, 3.537178372425842e-06
476, 1.5009497928986093e-06
477, 6.116794679655868e-07
478, 1.6095786747882812e-07
479, 4.272671867511235e-05
480, 8.683203986947774e-07
481, 1.6164394764928147e-05
482, 1.108360356738558e-05
483, 2.358064875807031e-06
484, 0.7840372920036316
485, 0.6960817575454712
486, 5.674482395079394e-07
487, 0.7268672585487366
488, 4.87932120449841e-05
489, 1.0140977792616468e-05
490, 3.424527676543221e-06
491, 1.2293581903577433e-06
492, 2.3817473504550435e-07
493, 4.6910500373087416e-07
494, 6.296087576629361e-06
495, 2.6633572360879043e-06
496, 8.514277396898251e-06
497, 0.8139364719390869
498, 9.604003992080834e-08
499, 3.1278159440262243e-06
500, 0.7402828335762024
501, 9.708454626888852e-07
502, 1.3722932408199995e-06
503, 1.108360356738558e-05
504, 2.6633572360879043e-06
505, 5.784001768915914e-05
506, 4.00313012960396e-07
507, 7.650643851775385e-08
508, 2.844424784598232e-07
509, 7.718337656115182e-06
510, 1.5080148614288191e-06
511, 4.5628149791809847e-07
512, 1.0700901498239546e-08
513, 0.755794107913971
514, 0.8179798722267151
515, 3.5019002098124474e-05
516, 5.634982699120883e-06
517, 1.632693738429225e-06
518, 0.7581089735031128
519, 2.8888498491141945e-06
520, 5.885653919790457e-08
521, 1.655435113434578e-07
522, 9.683240023150574e-07
523, 1.3334405366549618e-06
524, 2.1921573534200434e-06
525, 5.2172413234075066e-06
526, 1.3016045841141022e-07
527, 3.424527676543221e-06
528, 1.632693738429225e-06
529, 9.129952331932145e-07
530, 1.4293734238890465e-05
531, 5.672104180121096e-06
532, 5.399669475991686e-07
533, 6.243919301596179e-07
534, 2.0149687429693586e-07
535, 1.6164394764928147e-05
536, 0.764958381652832
537, 2.8888498491141945e-06
538, 3.478918699784117e-07
539, 2.8888498491141945e-06
540, 0.7252053022384644
541, 1.4437412119150395e-06
542, 4.309541509428527e-06
543, 1.0768558240670245e-05
544, 4.387830813357141e-06
545, 9.66399529716e-05
546, 3.3776398140616948e-06
547, 1.2452707665033813e-07
548, 8.834805953483738e-08
549, 1.3334405366549618e-06
550, 1.3210815268394072e-06
551, 1.923016952787293e-06
552, 8.721928566046699e-07
553, 2.8888498491141945e-06
554, 4.067198347001977e-07
555, 5.263629645924084e-06
556, 0.6556597352027893
557, 1.727231210679747e-05
558, 4.4175129687573644e-07
559, 6.928110565240786e-07
560, 4.193074801150942e-06
561, 8.794817404123023e-06
562, 0.8937987685203552
563, 4.7036110117915086e-07
564, 1.175935295805175e-07
565, 0.7011815905570984
566, 0.6635534167289734
567, 6.2331182562047616e-06
568, 1.3334405366549618e-06
569, 4.938404458698642e-07
570, 1.989207476071897e-06
571, 0.7948445081710815
572, 6.116794679655868e-07
573, 1.657491850437509e-07
574, 1.108360356738558e-05
575, 1.3020925507589709e-05
576, 6.356467565638013e-06
577, 1.8034430695479386e-06
578, 2.2024757981853327e-06
579, 2.1148456653463654e-05
580, 1.1145126563860686e-06
581, 0.6961652040481567
582, 0.9010772705078125
583, 2.171096866732114e-07
584, 5.759941359428922e-07
585, 1.829741995607037e-05
586, 9.460326282351161e-07
587, 1.6168719412235077e-06
588, 1.9708070908563968e-07
589, 2.3922322611724667e-07
590, 0.7830472588539124
591, 7.134875090741843e-07
592, 6.1846699281886686e-06
593, 9.968186986952787e-07
594, 1.8243536032969132e-06
595, 4.995654876438493e-07
596, 1.7844791955212713e-07
597, 3.174541416228749e-05
598, 1.632693738429225e-06
599, 0.7041832804679871
600, 1.9451975674655841e-07
601, 5.090656486572698e-06
602, 2.0495508579188026e-06
603, 3.7078077639307594e-06
604, 4.214215607589722e-07
605, 2.954131196020171e-05
606, 2.4070673134701792e-06
607, 3.3124319998023566e-07
608, 6.725545972585678e-06
609, 1.0140977792616468e-05
610, 1.632693738429225e-06
611, 7.590085715492023e-06
612, 4.505897777562495e-06
613, 1.914035863137542e-07
614, 5.7665423810249195e-05
615, 1.3635924915433861e-05
616, 4.745432420349971e-07
617, 1.59791816258803e-05
618, 6.05102599138263e-08
619, 0.7284150719642639
620, 3.424527676543221e-06
621, 1.0337401363358367e-05
622, 1.2146250810474157e-05
623, 6.1846699281886686e-06
624, 1.6095786747882812e-07
625, 3.506906409711519e-07
626, 0.6765907406806946
627, 0.9156366586685181
628, 2.429597770969849e-06
629, 1.632693738429225e-06
630, 6.1846699281886686e-06
631, 0.8434449434280396
632, 2.456042420817539e-05
633, 3.487096478238527e-07
634, 1.9451975674655841e-07
635, 0.7967314720153809
636, 0.9031223654747009
637, 1.0698893220251193e-06
638, 3.3776398140616948e-06
639, 1.632693738429225e-06
640, 0.7624656558036804
641, 5.642439191433368e-07
642, 5.166283244761871e-06
643, 8.164445830516343e-07
644, 0.7044106721878052
645, 1.108360356738558e-05
646, 3.5442570833765785e-07
647, 0.7607989311218262
648, 3.1889422302811e-07
649, 1.551552486489527e-07
650, 5.689310910383938e-06
651, 1.6164394764928147e-05
652, 6.176800582124997e-08
653, 1.108360356738558e-05
654, 1.1571953109523747e-05
655, 1.457317239328404e-06
656, 6.296087576629361e-06
657, 3.3776398140616948e-06
658, 1.2271461002910655e-07
659, 0.6773881912231445
660, 3.829218186979233e-08
661, 5.784023960586637e-05
662, 1.3635924915433861e-05
663, 1.217986493884382e-07
664, 2.8888498491141945e-06
665, 7.77963293785433e-07
666, 2.3608989067724906e-05
667, 1.632693738429225e-06
668, 6.767568834220583e-07
669, 2.169194203816005e-06
670, 0.776629626750946
671, 3.5319667404110078e-06
672, 5.575793124990014e-07
673, 1.2057855201419443e-05
674, 7.838145279492892e-07
675, 6.2585882005805615e-06
676, 6.000150278850924e-07
677, 1.4982347806835605e-07
678, 1.3635924915433861e-05
679, 5.840918220201274e-07
680, 3.337065379582782e-07
681, 2.8888498491141945e-06
682, 1.457317239328404e-06
683, 3.4366931345175544e-07
684, 5.511910785571672e-07
685, 2.125550963683054e-06
686, 1.3334405366549618e-06
687, 0.63575679063797
688, 2.0030975633744674e-07
689, 1.3334405366549618e-06
690, 3.0457592004040634e-08
691, 4.357212674221955e-05
692, 1.7372172806062736e-05
693, 5.2172413234075066e-06
694, 2.3817473504550435e-07
695, 1.3635924915433861e-05
696, 1.8494442883820739e-06
697, 8.55469534144504e-06
698, 4.77158300782321e-06
699, 0.7927879095077515
700, 6.296087576629361e-06
701, 5.408899710346304e-07
702, 5.609832669506432e-07
703, 9.233636956196278e-05
704, 1.8477665264526877e-07
705, 6.2585882005805615e-06
706, 0.7875659465789795
707, 4.00313012960396e-07
708, 1.3138803296897095e-05
709, 1.67296218478441e-06
710, 7.597591320518404e-07
711, 1.003304532787297e-05
712, 6.477416150119097e-07
713, 7.972644198162016e-06
714, 1.2254257853783201e-05
715, 7.0049827627372e-06
716, 5.642439191433368e-07
717, 5.629864062939305e-06
718, 8.98000507731922e-06
719, 3.2440284485346638e-06
720, 2.6044395440294466e-07
721, 2.3608989067724906e-05
722, 9.096877562342343e-08
723, 1.3334405366549618e-06
724, 8.313701300721732e-07
725, 0.6294584274291992
726, 2.8888498491141945e-06
727, 6.2331182562047616e-06
728, 0.7493225932121277
729, 3.424527676543221e-06
730, 2.2670888029097114e-06
731, 2.954131196020171e-05
732, 5.642439191433368e-07
733, 1.2057855201419443e-05
734, 1.3635924915433861e-05
735, 1.2362543202470988e-05
736, 0.7706093192100525
737, 1.2196824172860943e-05
738, 9.300674719270319e-08
739, 1.5563851718525257e-07
740, 7.281876150955213e-06
741, 2.0112540369154885e-05
742, 5.077282025922614e-07
743, 1.3334405366549618e-06
744, 0.7016727924346924
745, 5.629864062939305e-06
746, 1.7085340004996397e-06
747, 0.8372739553451538
748, 4.309541509428527e-06
749, 4.77158300782321e-06
750, 7.620127234986285e-06
751, 9.674299690232147e-06
752, 3.2642230962665053e-07
753, 1.3020925507589709e-05
754, 0.7047287821769714
755, 4.309541509428527e-06
756, 6.139257038739743e-06
757, 3.1278159440262243e-06
758, 0.7288132309913635
759, 2.5196950446115807e-06
760, 4.631088813766837e-06
761, 9.129952331932145e-07
762, 0.8239282369613647
763, 1.3635924915433861e-05
764, 8.251427061622962e-07
765, 9.096877562342343e-08
766, 1.3405937124844058e-06
767, 1.108360356738558e-05
768, 8.369721626877435e-07
769, 0.7967314720153809
770, 2.954131196020171e-05
771, 0.7418230772018433
772, 0.7732205986976624
773, 1.935518866957864e-06
774, 5.840918220201274e-07
775, 1.5572053371215588e-06
776, 5.824716936331242e-06
777, 4.193074801150942e-06
778, 1.6168719412235077e-06
779, 1.9322192201798316e-06
780, 3.6244459806766827e-06
781, 3.082625880779233e-06
782, 1.2196824172860943e-05
783, 3.537178372425842e-06
784, 3.7078077639307594e-06
785, 4.869547410635278e-06
786, 3.2049867968453327e-06
787, 7.610855732309574e-07
788, 5.633927457893151e-07
789, 4.465489382710075e-06
790, 0.9726977348327637
791, 1.3334405366549618e-06
792, 1.6164394764928147e-05
793, 9.413208317710087e-06
794, 6.755798494850751e-06
795, 4.995654876438493e-07
796, 1.320167848462006e-05
797, 5.947588874732901e-07
798, 2.718719542826875e-06
799, 1.8895740367952385e-06
800, 0.7658680081367493
801, 9.250144330508192e-07
802, 0.6840135455131531
803, 3.7078077639307594e-06
804, 2.8888498491141945e-06
805, 1.4719547891672846e-07
806, 3.424527676543221e-06
807, 0.7782891392707825
808, 0.7462623715400696
809, 1.3334405366549618e-06
810, 7.281876150955213e-06
811, 1.6897783439162595e-07
812, 0.7822214961051941
813, 4.77158300782321e-06
814, 5.085403813609446e-07
815, 7.254921570165607e-07
816, 3.342773027270596e-07
817, 0.7494472861289978
818, 3.701476771311718e-06
819, 3.410831823202898e-06
820, 0.726949155330658
821, 3.734384108611266e-06
822, 9.66399529716e-05
823, 4.995654876438493e-07
824, 6.296087576629361e-06
825, 6.296087576629361e-06
826, 1.6246046925516566e-06
827, 1.3635924915433861e-05
828, 1.2362543202470988e-05
829, 1.4437412119150395e-06
830, 7.281876150955213e-06
831, 1.0722871479629248e-07
832, 1.1630513085947314e-07
833, 6.2585882005805615e-06
834, 6.2585882005805615e-06
835, 2.6633572360879043e-06
836, 2.954131196020171e-05
837, 0.9074718356132507
838, 6.747064276169112e-07
839, 6.980098987696692e-07
840, 1.4719547891672846e-07
841, 9.522306754661258e-06
842, 0.9256961345672607
843, 2.885549861275649e-07
844, 2.5926930902642198e-05
845, 7.267026376212016e-07
846, 2.954131196020171e-05
847, 1.3635924915433861e-05
848, 9.366205631522462e-06
849, 1.5701276424806565e-05
850, 2.5926930902642198e-05
851, 8.285033459287661e-07
852, 6.562694920830836e-07
853, 0.8032703995704651
854, 0.7961836457252502
855, 8.212770126192481e-07
856, 0.7929225564002991
857, 0.7160328030586243
858, 1.4437412119150395e-06
859, 2.3817473504550435e-07
860, 2.84009871620583e-07
861, 2.6633572360879043e-06
862, 4.003945832664613e-06
863, 3.087378956934117e-07
864, 3.5196467251807917e-06
865, 8.209970474126749e-06
866, 1.632693738429225e-06
867, 1.6164394764928147e-05
868, 1.0210358141193865e-06
869, 4.869547410635278e-06
870, 1.082294488696789e-06
871, 2.0112540369154885e-05
872, 0.7284150719642639
873, 1.108360356738558e-05
874, 8.903195407583553e-07
875, 0.8258848190307617
876, 6.296087576629361e-06
877, 6.175496878313425e-07
878, 5.656363555317512e-06
879, 6.296087576629361e-06
880, 2.932735583272006e-07
881, 1.6164394764928147e-05
882, 1.1961800510107423e-06
883, 1.5080148614288191e-06
884, 0.8057249188423157
885, 7.419098892569309e-06
886, 3.1978774472918303e-07
887, 6.725545972585678e-06
888, 0.7883799076080322
889, 9.181792393064825e-07
890, 3.424527676543221e-06
891, 0.6455857753753662
892, 8.632149729237426e-06
893, 3.506906409711519e-07
894, 3.513018498324527e-07
895, 3.7755594917143753e-07
896, 0.7290496826171875
897, 0.6364498138427734
898, 2.4198784558393527e-06
899, 3.537178372425842e-06
900, 9.811155905481428e-07
901, 1.2293581903577433e-06
902, 8.218105449486757e-07
903, 9.129952331932145e-07
904, 0.8092988133430481
905, 7.281876150955213e-06
906, 6.296087576629361e-06
907, 7.319120527427003e-07
908, 2.4844935978762805e-05
909, 2.1004507289035246e-06
910, 4.2696939317465876e-07
911, 4.272671867511235e-05
912, 9.182790563500021e-07
913, 2.3817473504550435e-07
914, 2.84009871620583e-07
915, 3.3776398140616948e-06
916, 1.8819208946752042e-07
917, 0.7493889331817627
918, 3.1889422302811e-07
919, 1.7296673604505486e-07
920, 4.3464299892548297e-07
921, 7.419098892569309e-06
922, 1.846793296067517e-08
923, 6.175496878313425e-07
924, 5.281804078549612e-07
925, 1.632693738429225e-06
926, 1.6897783439162595e-07
927, 0.760178804397583
928, 1.8650981701284763e-06
929, 0.7914619445800781
930, 1.6164394764928147e-05
931, 0.7082074284553528
932, 0.7900981903076172
933, 1.632693738429225e-06
934, 4.2696939317465876e-07
935, 1.5552611785096815e-06
936, 8.98000507731922e-06
937, 6.1846699281886686e-06
938, 6.1846699281886686e-06
939, 8.307939651786e-07
940, 1.1525216905283742e-06
941, 5.043582973485172e-07
942, 1.3020925507589709e-05
943, 0.8297228217124939
944, 3.994216513092397e-06
945, 1.2293581903577433e-06
946, 2.8888498491141945e-06
947, 0.729891300201416
948, 0.7156900763511658
949, 6.832444796600612e-07
950, 9.460326282351161e-07
951, 6.514201231766492e-07
952, 0.7518817782402039
953, 9.811155905481428e-07
954, 5.784023960586637e-05
955, 1.3334405366549618e-06
956, 0.9451091289520264
957, 5.159988063496712e-07
958, 5.166283244761871e-06
959, 0.7228029370307922
960, 2.6458177870836153e-08
961, 2.1148456653463654e-05
962, 4.00313012960396e-07
963, 3.5196467251807917e-06
964, 1.6168719412235077e-06
965, 1.6051424722718366e-07
966, 0.6694188714027405
967, 1.6327608136634808e-06
968, 6.175496878313425e-07
969, 7.597591320518404e-07
970, 1.1669125221658305e-08
971, 0.875762939453125
972, 2.954131196020171e-05
973, 4.761825209698145e-07
974, 6.45393853915266e-08
975, 0.9215807318687439
976, 3.966356598539278e-05
977, 2.954131196020171e-05
978, 2.429597770969849e-06
979, 0.7715498208999634
980, 2.741013531704084e-07
981, 1.1468110642454121e-05
982, 0.7640909552574158
983, 0.745823085308075
984, 9.644986675994005e-06
985, 4.309541509428527e-06
986, 2.1888358787691686e-06
987, 1.207976310979575e-06
988, 7.254921570165607e-07
989, 1.4398508028534707e-05
990, 1.108360356738558e-05
991, 2.5339900275866967e-06
992, 1.6095786747882812e-07
993, 4.749228992295684e-06
994, 4.613451437762706e-06
995, 1.8243359818370664e-06
996, 1.7296673604505486e-07
